"id_viaje","distancia_km","duracion_min","velocidad_kmh"
"13944","10.49","16","39.34"
"13946","23.14","31","44.79"
"13949","22.43","48","28.04"
"13950","7.32","15","29.28"
"13951","33.58","51","39.51"
"13952","5.66","11","30.87"
"13955","11.47","15","45.88"
"13956","24.58","40","36.87"
"13957","24.05","31","46.55"
"13958","9.13","11","49.80"
"13959","2.64","6","26.40"
"13960","33.30","50","39.96"
"13961","21.35","27","47.44"
"13962","21.10","36","35.17"
"13963","14.45","20","43.35"
"13964","26.96","52","31.11"
"13966","32.55","48","40.69"
"13967","35.36","51","41.60"
"13968","5.00","11","27.27"
"13969","13.49","19","42.60"
"13970","36.25","53","41.04"
"13971","20.80","29","43.03"
"13973","6.01","14","25.76"
"13974","12.34","16","46.28"
"13975","38.34","55","41.83"
"13977","21.53","46","28.08"
"13978","19.08","38","30.13"
"13979","32.30","45","43.07"
"13980","12.49","26","28.82"
"13981","6.92","11","37.75"
"13982","13.89","26","32.05"
"13983","8.05","19","25.42"
"13984","22.57","35","38.69"
"13985","20.08","43","28.02"
"13986","34.47","55","37.60"
"13987","22.14","29","45.81"
"13988","17.91","29","37.06"
"13992","8.94","13","41.26"
"13993","37.95","47","48.45"
"13994","42.43","58","43.89"
"13996","17.29","26","39.90"
"13997","38.09","47","48.63"
"13998","28.50","51","33.53"
"13999","18.31","33","33.29"
"14001","9.30","17","32.82"
"14002","37.30","50","44.76"
"14003","27.35","58","28.29"
"14004","13.91","26","32.10"
"14005","10.33","24","25.83"
"14007","11.15","14","47.79"
"14008","10.61","19","33.51"
"14009","16.67","24","41.68"
"14010","13.28","28","28.46"
"14011","30.80","37","49.95"
"14012","25.60","35","43.89"
"14013","14.16","21","40.46"
"14014","22.39","33","40.71"
"14015","5.96","8","44.70"
"14016","28.20","38","44.53"
"14017","29.39","46","38.33"
"14018","37.61","57","39.59"
"14019","25.13","36","41.88"
"14020","9.10","16","34.13"
"14021","8.03","10","48.18"
"14022","33.75","59","34.32"
"14023","22.40","39","34.46"
"14024","30.62","52","35.33"
"14025","8.24","19","26.02"
"14026","28.22","57","29.71"
"14027","11.72","18","39.07"
"14028","26.88","38","42.44"
"14029","18.92","32","35.48"
"14030","30.92","46","40.33"
"14031","27.35","36","45.58"
"14032","20.83","25","49.99"
"14033","18.36","29","37.99"
"14034","24.23","36","40.38"
"14035","6.64","11","36.22"
"14036","44.88","57","47.24"
"14037","4.00","8","30.00"
"14038","23.78","30","47.56"
"14040","40.76","57","42.91"
"14041","28.11","44","38.33"
"14042","27.13","51","31.92"
"14043","14.48","25","34.75"
"14044","31.02","44","42.30"
"14045","19.98","38","31.55"
"14046","15.99","33","29.07"
"14048","12.81","16","48.04"
"14049","38.75","53","43.87"
"14050","22.18","48","27.73"
"14052","27.40","49","33.55"
"14054","41.82","52","48.25"
"14055","23.38","53","26.47"
"14056","27.52","55","30.02"
"14057","26.30","58","27.21"
"14058","17.73","40","26.60"
"14060","4.20","9","28.00"
"14061","34.11","41","49.92"
"14062","21.43","29","44.34"
"14063","18.91","43","26.39"
"14064","10.01","22","27.30"
"14065","17.89","25","42.94"
"14066","27.28","44","37.20"
"14067","18.68","32","35.03"
"14068","13.29","24","33.23"
"14069","19.98","39","30.74"
"14071","37.79","50","45.35"
"14072","28.93","38","45.68"
"14073","31.54","48","39.43"
"14074","11.34","15","45.36"
"14075","14.76","23","38.50"
"14076","10.70","18","35.67"
"14077","27.56","38","43.52"
"14078","21.92","39","33.72"
"14081","24.79","38","39.14"
"14082","31.13","52","35.92"
"14083","6.25","11","34.09"
"14084","29.52","42","42.17"
"14085","33.76","56","36.17"
"14086","8.21","11","44.78"
"14087","11.91","18","39.70"
"14088","18.91","38","29.86"
"14089","9.74","17","34.38"
"14090","23.09","30","46.18"
"14091","33.62","54","37.36"
"14092","8.73","12","43.65"
"14093","26.64","38","42.06"
"14094","38.18","51","44.92"
"14095","11.60","18","38.67"
"14096","15.01","21","42.89"
"14097","35.62","54","39.58"
"14098","25.43","47","32.46"
"14099","10.27","19","32.43"
"14100","2.59","6","25.90"
"14102","8.14","12","40.70"
"14104","31.20","39","48.00"
"14105","14.35","31","27.77"
"14106","23.48","45","31.31"
"14107","22.36","27","49.69"
"14109","16.75","21","47.86"
"14110","37.90","46","49.43"
"14111","25.37","53","28.72"
"14112","11.44","14","49.03"
"14113","18.25","31","35.32"
"14114","28.20","43","39.35"
"14115","21.59","49","26.44"
"14116","18.53","32","34.74"
"14117","38.32","48","47.90"
"14118","39.88","57","41.98"
"14119","26.41","57","27.80"
"14120","17.00","24","42.50"
"14121","27.50","42","39.29"
"14123","41.11","50","49.33"
"14124","29.65","36","49.42"
"14125","17.53","28","37.56"
"14126","13.54","31","26.21"
"14127","3.95","5","47.40"
"14128","8.29","15","33.16"
"14129","23.66","50","28.39"
"14130","20.56","26","47.45"
"14131","7.66","14","32.83"
"14132","31.00","47","39.57"
"14133","34.21","46","44.62"
"14134","4.06","5","48.72"
"14135","8.92","16","33.45"
"14136","28.06","55","30.61"
"14138","13.20","17","46.59"
"14141","10.80","25","25.92"
"14142","13.59","23","35.45"
"14143","37.65","47","48.06"
"14144","27.85","40","41.78"
"14145","6.05","13","27.92"
"14146","19.82","39","30.49"
"14147","40.21","54","44.68"
"14148","39.50","53","44.72"
"14150","5.16","10","30.96"
"14151","26.92","55","29.37"
"14152","16.93","26","39.07"
"14153","6.89","11","37.58"
"14155","4.90","6","49.00"
"14156","26.58","34","46.91"
"14157","27.30","50","32.76"
"14158","39.86","57","41.96"
"14160","14.83","29","30.68"
"14161","36.68","45","48.91"
"14162","33.62","55","36.68"
"14165","22.64","49","27.72"
"14166","6.29","13","29.03"
"14167","20.33","40","30.50"
"14169","10.87","26","25.08"
"14170","28.59","49","35.01"
"14171","29.69","41","43.45"
"14172","23.60","30","47.20"
"14173","6.57","9","43.80"
"14174","18.07","38","28.53"
"14175","33.67","45","44.89"
"14176","9.53","18","31.77"
"14178","32.96","53","37.31"
"14180","30.97","52","35.73"
"14181","10.72","15","42.88"
"14182","9.13","12","45.65"
"14183","16.56","32","31.05"
"14184","25.05","44","34.16"
"14185","20.81","35","35.67"
"14186","20.58","36","34.30"
"14187","8.82","15","35.28"
"14188","10.11","17","35.68"
"14189","15.33","32","28.74"
"14190","39.81","48","49.76"
"14191","16.58","25","39.79"
"14192","24.44","39","37.60"
"14193","40.06","50","48.07"
"14194","12.44","20","37.32"
"14195","44.65","58","46.19"
"14196","38.94","47","49.71"
"14197","23.32","34","41.15"
"14198","42.01","56","45.01"
"14199","2.83","6","28.30"
"14200","25.52","56","27.34"
"14201","32.68","45","43.57"
"14203","20.57","36","34.28"
"14204","43.71","53","49.48"
"14205","7.56","16","28.35"
"14206","13.01","16","48.79"
"14207","23.75","36","39.58"
"14208","24.62","37","39.92"
"14209","36.88","51","43.39"
"14210","5.61","12","28.05"
"14211","2.78","5","33.36"
"14212","17.67","39","27.18"
"14213","25.23","36","42.05"
"14214","33.13","56","35.50"
"14216","3.65","6","36.50"
"14217","19.83","25","47.59"
"14219","18.22","33","33.13"
"14220","37.95","57","39.95"
"14221","21.28","28","45.60"
"14222","15.25","20","45.75"
"14223","6.97","11","38.02"
"14225","7.03","14","30.13"
"14226","7.77","17","27.42"
"14227","18.52","33","33.67"
"14229","17.10","40","25.65"
"14230","20.43","48","25.54"
"14231","21.48","48","26.85"
"14232","31.90","45","42.53"
"14233","25.67","41","37.57"
"14234","26.15","40","39.23"
"14235","39.75","53","45.00"
"14236","25.15","41","36.80"
"14237","36.50","57","38.42"
"14238","42.09","57","44.31"
"14240","8.86","20","26.58"
"14241","15.44","35","26.47"
"14242","15.04","31","29.11"
"14243","3.14","6","31.40"
"14244","5.23","7","44.83"
"14245","28.36","43","39.57"
"14246","23.40","54","26.00"
"14247","11.32","17","39.95"
"14248","13.93","22","37.99"
"14249","30.76","46","40.12"
"14250","40.75","54","45.28"
"14251","4.05","8","30.38"
"14252","29.78","37","48.29"
"14253","34.01","55","37.10"
"14254","7.63","10","45.78"
"14255","21.60","27","48.00"
"14256","6.02","11","32.84"
"14257","15.19","21","43.40"
"14258","14.42","33","26.22"
"14259","18.25","36","30.42"
"14260","7.99","16","29.96"
"14262","12.85","27","28.56"
"14263","16.68","35","28.59"
"14264","14.86","35","25.47"
"14265","6.44","9","42.93"
"14266","11.84","24","29.60"
"14267","37.10","47","47.36"
"14268","15.04","25","36.10"
"14269","30.56","49","37.42"
"14270","20.63","31","39.93"
"14271","5.83","11","31.80"
"14272","3.58","6","35.80"
"14273","5.93","11","32.35"
"14274","14.28","26","32.95"
"14275","3.47","6","34.70"
"14276","20.04","34","35.36"
"14277","9.92","12","49.60"
"14278","28.40","40","42.60"
"14279","9.15","11","49.91"
"14280","7.39","11","40.31"
"14281","18.11","35","31.05"
"14282","21.67","37","35.14"
"14283","8.95","16","33.56"
"14284","17.09","24","42.73"
"14285","6.06","13","27.97"
"14287","28.97","42","41.39"
"14288","11.43","26","26.38"
"14289","21.57","33","39.22"
"14290","11.63","18","38.77"
"14291","27.42","49","33.58"
"14292","10.21","22","27.85"
"14293","14.08","28","30.17"
"14294","6.24","14","26.74"
"14295","21.46","26","49.52"
"14296","35.74","55","38.99"
"14297","45.13","56","48.35"
"14298","41.92","59","42.63"
"14299","24.72","58","25.57"
"14300","19.77","39","30.42"
"14301","34.76","43","48.50"
"14302","16.99","39","26.14"
"14303","41.26","55","45.01"
"14304","5.55","9","37.00"
"14306","29.07","45","38.76"
"14308","21.23","43","29.62"
"14309","19.65","44","26.80"
"14310","13.45","29","27.83"
"14311","16.60","20","49.80"
"14312","31.78","45","42.37"
"14313","5.34","11","29.13"
"14314","7.58","16","28.43"
"14315","6.99","11","38.13"
"14316","30.25","37","49.05"
"14317","15.18","36","25.30"
"14318","3.67","7","31.46"
"14319","24.29","36","40.48"
"14320","22.26","53","25.20"
"14321","9.42","21","26.91"
"14322","32.69","41","47.84"
"14323","12.93","24","32.33"
"14324","3.65","7","31.29"
"14325","26.75","36","44.58"
"14326","25.93","53","29.35"
"14327","29.11","44","39.70"
"14329","16.47","26","38.01"
"14330","31.64","54","35.16"
"14331","20.37","32","38.19"
"14332","27.48","59","27.95"
"14333","5.00","12","25.00"
"14334","3.86","8","28.95"
"14335","3.23","5","38.76"
"14336","45.40","57","47.79"
"14337","35.40","50","42.48"
"14339","14.26","33","25.93"
"14340","24.58","34","43.38"
"14341","37.69","51","44.34"
"14342","8.87","16","33.26"
"14343","28.98","35","49.68"
"14344","15.01","20","45.03"
"14345","7.66","16","28.73"
"14347","14.20","18","47.33"
"14348","42.81","56","45.87"
"14349","19.19","29","39.70"
"14350","25.59","42","36.56"
"14351","11.90","28","25.50"
"14352","33.49","48","41.86"
"14353","19.08","36","31.80"
"14354","21.44","51","25.22"
"14355","24.56","54","27.29"
"14357","31.46","48","39.33"
"14359","23.78","52","27.44"
"14360","7.00","10","42.00"
"14361","5.65","13","26.08"
"14362","2.96","5","35.52"
"14363","12.43","15","49.72"
"14364","4.54","10","27.24"
"14365","42.86","57","45.12"
"14366","25.66","48","32.08"
"14367","27.31","37","44.29"
"14368","26.79","34","47.28"
"14369","4.05","9","27.00"
"14370","16.02","32","30.04"
"14371","5.49","7","47.06"
"14372","30.29","38","47.83"
"14373","21.16","33","38.47"
"14374","46.02","58","47.61"
"14375","24.51","50","29.41"
"14376","11.42","22","31.15"
"14377","4.51","8","33.83"
"14378","27.27","40","40.91"
"14379","25.15","45","33.53"
"14380","28.42","43","39.66"
"14381","5.86","14","25.11"
"14382","22.70","46","29.61"
"14383","30.39","43","42.40"
"14384","38.01","47","48.52"
"14385","8.24","11","44.95"
"14386","21.18","27","47.07"
"14387","8.85","14","37.93"
"14388","28.87","35","49.49"
"14389","5.79","8","43.43"
"14390","32.66","51","38.42"
"14392","15.18","19","47.94"
"14393","20.12","26","46.43"
"14395","13.17","25","31.61"
"14396","3.53","5","42.36"
"14397","11.21","23","29.24"
"14398","7.34","10","44.04"
"14399","35.19","46","45.90"
"14400","27.64","34","48.78"
"14401","33.93","55","37.01"
"14402","23.45","36","39.08"
"14404","39.28","53","44.47"
"14406","14.86","18","49.53"
"14407","13.45","18","44.83"
"14408","15.73","30","31.46"
"14409","22.34","34","39.42"
"14410","24.11","48","30.14"
"14411","22.40","31","43.35"
"14412","32.58","51","38.33"
"14413","25.46","37","41.29"
"14414","25.36","51","29.84"
"14415","27.74","52","32.01"
"14416","11.42","27","25.38"
"14417","9.57","15","38.28"
"14418","11.21","26","25.87"
"14419","36.28","58","37.53"
"14420","12.99","31","25.14"
"14421","8.19","18","27.30"
"14422","41.15","50","49.38"
"14424","14.70","26","33.92"
"14425","13.05","22","35.59"
"14426","17.19","36","28.65"
"14427","22.70","29","46.97"
"14428","16.01","29","33.12"
"14430","18.52","24","46.30"
"14432","18.31","27","40.69"
"14433","27.40","42","39.14"
"14434","39.67","57","41.76"
"14435","6.58","11","35.89"
"14436","14.51","19","45.82"
"14437","16.03","34","28.29"
"14438","18.71","23","48.81"
"14439","15.21","21","43.46"
"14440","31.63","42","45.19"
"14441","9.83","13","45.37"
"14442","14.87","27","33.04"
"14443","22.37","47","28.56"
"14445","27.08","59","27.54"
"14447","4.01","5","48.12"
"14448","33.20","43","46.33"
"14449","4.90","9","32.67"
"14450","30.75","53","34.81"
"14451","22.37","46","29.18"
"14452","24.35","46","31.76"
"14453","24.56","34","43.34"
"14454","22.61","43","31.55"
"14455","7.61","12","38.05"
"14456","10.99","23","28.67"
"14457","30.91","41","45.23"
"14458","4.19","9","27.93"
"14459","13.02","23","33.97"
"14460","20.35","46","26.54"
"14461","25.64","33","46.62"
"14462","21.26","33","38.65"
"14464","12.72","19","40.17"
"14465","30.27","50","36.32"
"14466","18.97","35","32.52"
"14467","4.92","6","49.20"
"14469","3.63","5","43.56"
"14470","44.96","57","47.33"
"14471","12.88","20","38.64"
"14472","14.23","24","35.58"
"14473","20.92","30","41.84"
"14474","26.37","43","36.80"
"14475","21.85","31","42.29"
"14476","29.02","35","49.75"
"14477","21.77","34","38.42"
"14478","6.63","9","44.20"
"14479","41.79","51","49.16"
"14481","32.87","48","41.09"
"14482","3.66","8","27.45"
"14483","13.52","19","42.69"
"14484","19.92","31","38.55"
"14485","16.66","31","32.25"
"14486","23.03","50","27.64"
"14487","13.00","29","26.90"
"14488","7.95","13","36.69"
"14489","21.14","36","35.23"
"14491","3.41","6","34.10"
"14492","16.51","20","49.53"
"14493","11.17","25","26.81"
"14494","14.16","17","49.98"
"14496","26.51","53","30.01"
"14497","6.81","9","45.40"
"14498","12.84","20","38.52"
"14499","20.57","30","41.14"
"14500","35.86","53","40.60"
"14501","4.32","8","32.40"
"14502","33.26","50","39.91"
"14503","12.05","18","40.17"
"14505","21.20","33","38.55"
"14506","14.06","19","44.40"
"14508","13.23","24","33.08"
"14509","21.04","43","29.36"
"14510","11.25","21","32.14"
"14511","29.20","58","30.21"
"14512","19.45","24","48.63"
"14513","17.86","38","28.20"
"14514","6.32","10","37.92"
"14515","20.20","26","46.62"
"14516","25.68","48","32.10"
"14517","17.30","29","35.79"
"14519","12.02","18","40.07"
"14520","15.75","20","47.25"
"14521","25.57","36","42.62"
"14522","20.12","25","48.29"
"14523","37.61","56","40.30"
"14524","21.89","32","41.04"
"14525","22.21","51","26.13"
"14527","9.62","19","30.38"
"14528","36.64","50","43.97"
"14530","22.93","31","44.38"
"14531","26.78","59","27.23"
"14532","26.49","35","45.41"
"14533","35.01","48","43.76"
"14536","22.14","31","42.85"
"14537","14.53","21","41.51"
"14538","9.86","16","36.98"
"14539","4.52","7","38.74"
"14540","36.12","53","40.89"
"14541","19.82","28","42.47"
"14542","8.52","15","34.08"
"14543","26.94","40","40.41"
"14544","28.68","45","38.24"
"14545","26.21","41","38.36"
"14547","22.59","30","45.18"
"14548","24.29","57","25.57"
"14549","18.33","33","33.33"
"14550","37.86","49","46.36"
"14551","37.59","59","38.23"
"14552","3.36","6","33.60"
"14553","27.15","59","27.61"
"14554","7.78","11","42.44"
"14557","18.40","32","34.50"
"14558","30.61","39","47.09"
"14559","6.86","12","34.30"
"14560","7.05","10","42.30"
"14562","37.55","48","46.94"
"14563","24.13","56","25.85"
"14564","18.53","36","30.88"
"14565","28.50","54","31.67"
"14566","6.81","9","45.40"
"14567","17.31","38","27.33"
"14569","23.82","57","25.07"
"14570","3.77","5","45.24"
"14571","19.97","45","26.63"
"14572","22.79","32","42.73"
"14573","19.05","43","26.58"
"14574","7.93","16","29.74"
"14575","46.61","58","48.22"
"14577","40.72","58","42.12"
"14578","22.10","28","47.36"
"14579","21.99","46","28.68"
"14580","13.31","19","42.03"
"14581","18.35","28","39.32"
"14582","22.90","54","25.44"
"14583","9.28","16","34.80"
"14584","19.75","44","26.93"
"14585","24.52","54","27.24"
"14586","15.93","28","34.14"
"14587","40.10","52","46.27"
"14588","9.90","12","49.50"
"14589","23.04","46","30.05"
"14590","15.02","36","25.03"
"14591","19.87","47","25.37"
"14592","6.48","10","38.88"
"14593","18.89","41","27.64"
"14594","15.27","19","48.22"
"14595","30.50","54","33.89"
"14596","28.02","56","30.02"
"14597","31.72","47","40.49"
"14598","33.46","47","42.71"
"14599","23.31","38","36.81"
"14600","14.17","21","40.49"
"14601","12.39","17","43.73"
"14602","7.64","13","35.26"
"14603","18.16","28","38.91"
"14604","16.92","23","44.14"
"14605","12.49","25","29.98"
"14606","4.25","7","36.43"
"14607","7.74","12","38.70"
